user_id,device_trust_score,location_risk,time_of_access,failed_attempts,resource_sensitivity,vpn_active,patch_level,auth_method,anomaly_score,decision,decision_binary
USER_00158,0.7203825824825552,high,16,1,2,True,28,password,0.3911,DENY,1
USER_00500,0.7212523022598012,low,14,1,1,True,6,password,0.18,ALLOW,0
USER_00141,0.8641951471913341,medium,15,2,1,True,26,biometric,0.2028,ALLOW,0
USER_00275,0.49886507996760343,low,1,0,3,True,39,biometric,0.2886,ALLOW,0
USER_00007,0.945643667450669,low,19,1,4,True,4,password,0.055,ALLOW,0
USER_00393,0.8335088673587153,low,5,1,5,True,38,MFA,0.1032,ALLOW,0
USER_00467,0.6612998163996355,low,10,1,5,False,23,MFA,0.2212,ALLOW,0
USER_00493,0.7559188346244451,low,17,1,4,True,14,password,0.1561,ALLOW,0
USER_00054,0.6402479947106102,low,15,2,5,True,59,MFA,0.2228,ALLOW,0
USER_00104,0.9422300773278235,medium,14,0,4,True,2,biometric,0.1994,ALLOW,0
USER_00342,0.6954394862418387,low,13,2,5,True,15,password,0.2045,ALLOW,0
USER_00338,0.7975748882765867,low,6,1,4,False,37,MFA,0.1548,ALLOW,0
USER_00061,0.576917857125463,low,1,5,2,False,2,biometric,0.2325,ALLOW,0
USER_00087,0.6555077024600955,low,6,0,1,True,4,MFA,0.1717,ALLOW,0
USER_00258,0.8217862143260667,low,0,2,5,True,10,MFA,0.1472,ALLOW,0
USER_00178,0.4387030887506288,low,4,1,1,True,6,MFA,0.2719,ALLOW,0
USER_00242,0.7840013125683354,high,5,3,2,True,1,MFA,0.3175,ALLOW,0
USER_00203,0.593161502513807,high,23,1,3,False,10,password,0.3474,DENY,1
USER_00031,0.6537507227721622,low,3,1,4,False,3,password,0.1963,ALLOW,0
USER_00289,0.6492383018071842,low,20,2,2,True,5,biometric,0.1576,ALLOW,0
USER_00462,0.5773256939596426,low,21,2,2,True,12,password,0.2478,ALLOW,0
USER_00080,0.7936490909764693,medium,16,4,2,True,3,password,0.2174,ALLOW,0
USER_00011,0.5733018045751437,low,2,0,3,False,5,biometric,0.2362,ALLOW,0
USER_00417,0.8395495877009282,medium,8,1,5,False,0,biometric,0.2572,ALLOW,0
USER_00254,0.7641362357695858,low,2,2,5,True,14,password,0.1524,ALLOW,0
USER_00384,0.9043515295431429,medium,5,3,5,False,14,MFA,0.1785,ALLOW,0
USER_00391,0.7403152101934167,medium,2,2,1,True,8,MFA,0.2135,ALLOW,0
USER_00384,0.8056336494489262,high,16,4,3,False,5,biometric,0.3073,ALLOW,0
USER_00287,0.4672782575003926,medium,11,1,3,True,0,password,0.3013,DENY,1
USER_00176,0.5531020723979475,low,12,1,4,False,3,biometric,0.2182,ALLOW,0
USER_00126,0.9186359229567742,medium,11,2,1,False,2,password,0.1869,ALLOW,0
USER_00494,0.7380431516336272,medium,21,2,1,False,8,MFA,0.3009,ALLOW,0
USER_00047,0.49950959894775954,low,0,0,2,False,6,MFA,0.2773,ALLOW,0
USER_00206,0.476892380768168,low,3,3,2,True,11,password,0.2499,ALLOW,0
USER_00476,0.7964905438024346,low,15,0,3,False,0,MFA,0.1742,ALLOW,0
USER_00437,0.8608322296084504,medium,1,1,3,False,12,MFA,0.2258,ALLOW,0
USER_00107,0.6610945560547504,medium,11,3,4,True,18,password,0.278,ALLOW,0
USER_00464,0.7491135276437523,low,6,4,2,True,10,password,0.231,ALLOW,0
USER_00275,0.8585980144189662,medium,0,1,2,False,0,biometric,0.2413,ALLOW,0
USER_00337,0.6456531711839923,high,20,1,4,True,2,MFA,0.3407,ALLOW,0
USER_00123,0.8163546959572509,medium,18,2,4,True,39,MFA,0.2453,ALLOW,0
USER_00474,0.8985760755179464,medium,15,0,1,True,7,MFA,0.1967,ALLOW,0
USER_00134,0.9062975669876014,low,16,0,2,True,3,MFA,0.0889,ALLOW,0
USER_00107,0.6167040136943698,low,1,0,3,True,13,password,0.1768,ALLOW,0
USER_00305,0.6666705652461716,medium,18,0,3,True,8,password,0.2431,ALLOW,0
USER_00329,0.6468031718634066,low,15,0,3,True,14,MFA,0.1813,ALLOW,0
USER_00050,0.8010622819313761,low,20,4,1,True,4,biometric,0.1822,ALLOW,0
USER_00337,0.7881346619613206,low,23,0,3,True,8,password,0.1424,ALLOW,0
USER_00095,0.6061593827067451,low,19,1,2,False,4,MFA,0.1876,ALLOW,0
USER_00268,0.7306650776355307,medium,23,1,5,True,17,MFA,0.2162,ALLOW,0
USER_00023,0.8827731664278646,medium,0,0,2,False,4,password,0.2061,ALLOW,0
USER_00054,0.8410406970330686,medium,21,2,2,False,9,MFA,0.193,ALLOW,0
USER_00374,0.5960478649193892,medium,10,1,5,True,1,MFA,0.2642,ALLOW,0
USER_00254,0.9233904375610679,medium,0,2,2,False,1,password,0.2285,ALLOW,0
USER_00453,0.753852815027772,low,20,3,4,True,3,password,0.1333,ALLOW,0
USER_00235,0.30485645342446005,low,0,1,3,False,15,biometric,0.2723,ALLOW,0
USER_00484,0.7457543509703878,low,15,1,5,True,25,password,0.1876,ALLOW,0
USER_00059,0.9325624043163608,low,19,0,4,False,2,MFA,0.1168,ALLOW,0
USER_00164,0.8880853630772262,high,13,1,1,True,15,password,0.3397,DENY,1
USER_00259,0.7387755208124931,low,1,1,2,False,34,password,0.2193,ALLOW,0
USER_00314,0.6636110441467109,medium,5,2,3,True,6,password,0.3054,ALLOW,0
USER_00216,0.8435174300035692,low,0,0,1,True,3,biometric,0.0905,ALLOW,0
USER_00183,0.8328884106933998,medium,18,3,3,False,3,MFA,0.2507,ALLOW,0
USER_00057,0.47007413963168904,low,12,2,5,True,17,password,0.2299,DENY,1
USER_00145,0.6927540422187426,low,7,3,4,True,26,MFA,0.1908,ALLOW,0
USER_00423,0.7050876991317587,medium,18,1,1,True,4,MFA,0.2509,ALLOW,0
USER_00090,0.7094389350954019,low,19,0,1,False,18,password,0.1203,ALLOW,0
USER_00452,0.7579934553587955,high,17,2,3,False,20,biometric,0.3171,ALLOW,0
USER_00311,0.7683399580147366,medium,7,1,3,True,22,MFA,0.1974,ALLOW,0
USER_00045,0.9756239285640184,low,8,0,3,True,23,biometric,0.0753,ALLOW,0
USER_00460,0.8032068708684207,low,19,1,2,False,16,password,0.1275,ALLOW,0
USER_00257,0.795378145753197,high,8,2,5,True,0,MFA,0.3078,ALLOW,0
USER_00021,0.4971097749992978,medium,16,3,2,True,21,biometric,0.3275,ALLOW,0
USER_00467,0.8401526725298253,high,0,2,2,False,3,biometric,0.34,ALLOW,0
USER_00021,0.8347125875862729,low,19,0,2,False,0,MFA,0.1612,ALLOW,0
USER_00052,0.6295073989606688,low,15,4,3,False,9,biometric,0.2138,ALLOW,0
USER_00338,0.833212765257243,high,14,3,2,True,27,MFA,0.3792,ALLOW,0
USER_00171,0.8846817243429296,medium,6,3,3,True,1,MFA,0.2634,ALLOW,0
USER_00436,0.7673401832842409,low,11,3,3,False,50,MFA,0.1517,ALLOW,0
USER_00067,0.45705533161705214,low,1,0,5,True,2,biometric,0.2439,ALLOW,0
USER_00113,0.7922031123624895,low,0,2,2,True,7,biometric,0.1847,ALLOW,0
USER_00300,0.8313470685735618,low,21,3,4,False,10,MFA,0.1128,ALLOW,0
USER_00160,0.8130839644137209,low,22,3,4,False,18,password,0.1225,ALLOW,0
USER_00266,0.6573556208690178,high,6,2,5,True,1,biometric,0.3654,DENY,1
USER_00320,0.2693370670500315,low,17,2,3,True,9,biometric,0.3594,ALLOW,0
USER_00232,0.7862228818226983,low,8,1,1,True,6,MFA,0.1581,ALLOW,0
USER_00463,0.6801924458867914,low,22,1,1,True,74,MFA,0.1971,ALLOW,0
USER_00325,0.6519262502910402,medium,18,1,4,False,6,MFA,0.2929,ALLOW,0
USER_00068,0.7404195468812983,low,16,1,3,True,30,MFA,0.1407,ALLOW,0
USER_00028,0.5913726493037291,medium,0,2,4,True,26,password,0.3288,ALLOW,0
USER_00437,0.9756147972783877,low,2,3,1,True,21,password,0.1378,ALLOW,0
USER_00116,0.779653572891325,low,6,1,5,True,12,MFA,0.1069,ALLOW,0
USER_00051,0.6935013943822218,low,13,1,2,True,26,MFA,0.1629,ALLOW,0
USER_00181,0.434660948940787,medium,12,1,2,False,25,biometric,0.3223,ALLOW,0
USER_00260,0.4368090322020524,medium,14,2,3,True,36,MFA,0.3623,DENY,1
USER_00079,0.7538828620588904,low,12,1,1,True,18,biometric,0.1365,ALLOW,0
USER_00273,0.2657794755627188,high,13,0,3,False,12,MFA,0.4509,DENY,1
USER_00108,0.7796193810071278,low,11,2,5,True,8,MFA,0.1944,ALLOW,0
USER_00451,0.7211373515793877,medium,9,1,3,False,15,MFA,0.2239,ALLOW,0
USER_00074,0.8914540625217173,medium,16,3,1,True,21,MFA,0.2214,ALLOW,0
USER_00175,0.7740377190696403,high,18,1,3,True,8,password,0.3137,DENY,1
USER_00490,0.7996001937196168,low,20,1,5,False,21,MFA,0.1266,ALLOW,0
USER_00184,0.8539690375255761,medium,23,1,4,True,0,MFA,0.2343,ALLOW,0
USER_00023,0.8913911872482567,low,23,1,5,False,15,password,0.1122,ALLOW,0
USER_00274,0.7729515538314791,low,14,0,5,False,13,biometric,0.1295,ALLOW,0
USER_00129,0.5090278720497956,low,20,1,5,False,1,MFA,0.2516,ALLOW,0
USER_00291,0.9068068374894941,low,3,1,4,False,29,password,0.103,ALLOW,0
USER_00320,0.3403281160201026,low,0,1,3,False,20,MFA,0.3327,ALLOW,0
USER_00186,0.8321701394768025,low,15,0,2,True,4,biometric,0.1575,ALLOW,0
USER_00479,0.6966767535128582,medium,18,1,2,True,19,password,0.2636,ALLOW,0
USER_00059,0.5539784863599345,low,19,3,1,True,20,password,0.2298,ALLOW,0
USER_00492,0.7277899152113941,medium,5,0,1,False,33,MFA,0.2716,ALLOW,0
USER_00001,0.7945819694356998,medium,2,0,1,False,10,MFA,0.2642,ALLOW,0
USER_00131,0.7474642877931764,medium,3,1,5,True,1,MFA,0.2799,ALLOW,0
USER_00067,0.7281725018715179,medium,4,1,4,True,0,password,0.1998,ALLOW,0
USER_00293,0.9001672427882564,low,1,4,1,True,2,biometric,0.1552,ALLOW,0
USER_00467,0.9409319576072468,low,16,0,2,False,2,biometric,0.0698,ALLOW,0
USER_00285,0.8136492858209816,medium,21,0,1,False,38,MFA,0.2685,ALLOW,0
USER_00089,0.7660433412407163,medium,3,1,2,True,19,MFA,0.2855,ALLOW,0
USER_00417,0.6267605123863642,medium,23,3,1,True,3,password,0.3013,ALLOW,0
USER_00100,0.8465307175843003,medium,9,2,5,True,1,biometric,0.2442,ALLOW,0
USER_00189,0.7965368403027634,medium,23,3,4,True,3,MFA,0.2226,ALLOW,0
USER_00477,0.6822453598300098,medium,13,3,2,True,10,biometric,0.3233,ALLOW,0
USER_00378,0.6787509836482546,low,5,1,2,True,20,MFA,0.1643,ALLOW,0
USER_00346,0.9454106160165298,low,20,0,1,False,2,password,0.1188,ALLOW,0
USER_00388,0.7249841657129926,medium,23,0,3,False,5,MFA,0.2618,ALLOW,0
USER_00241,0.49131256034679166,low,13,0,4,False,0,MFA,0.1888,ALLOW,0
USER_00270,0.5518256728781855,medium,1,1,2,True,12,MFA,0.277,ALLOW,0
USER_00498,0.8660531121774114,low,4,1,1,False,6,biometric,0.0809,ALLOW,0
USER_00219,0.5174438203389613,medium,9,4,5,True,18,MFA,0.3922,ALLOW,0
USER_00417,0.6727813202635932,low,11,2,3,False,21,MFA,0.2411,ALLOW,0
USER_00406,0.582247521348856,low,23,2,3,True,3,MFA,0.2602,ALLOW,0
USER_00176,0.5742953378827038,high,6,2,4,False,19,MFA,0.3666,DENY,1
USER_00387,0.7145869695327374,low,16,2,4,True,2,password,0.2072,ALLOW,0
USER_00471,0.69127202000344,low,15,1,4,True,9,biometric,0.1837,ALLOW,0
USER_00341,0.5588626983814532,high,16,2,2,False,5,MFA,0.4134,DENY,1
USER_00233,0.5885844731993493,medium,0,1,2,True,0,MFA,0.305,ALLOW,0
USER_00151,0.9348238790541061,low,13,1,4,True,10,biometric,0.1568,ALLOW,0
USER_00452,0.7466332094380606,low,21,3,4,False,25,MFA,0.2213,ALLOW,0
USER_00277,0.4772995876674375,high,21,0,4,True,30,MFA,0.3816,DENY,1
USER_00229,0.8886729921113714,medium,13,3,3,False,16,MFA,0.1783,ALLOW,0
USER_00171,0.7859627039973686,low,17,2,1,False,8,MFA,0.1846,ALLOW,0
USER_00223,0.6272524675555666,low,0,1,1,False,8,MFA,0.2118,ALLOW,0
USER_00213,0.69214130081682,low,22,1,5,False,70,MFA,0.2095,ALLOW,0
USER_00282,0.7115990912555952,medium,10,0,5,False,8,MFA,0.2875,ALLOW,0
USER_00041,0.7226179074464628,low,2,2,5,True,9,password,0.2193,ALLOW,0
USER_00122,0.3082128866054638,medium,10,0,4,False,2,MFA,0.3307,DENY,1
USER_00227,0.7335332547367309,low,20,1,4,False,5,MFA,0.1801,ALLOW,0
USER_00294,0.5150352497063659,low,0,4,3,False,13,password,0.3124,ALLOW,0
USER_00088,0.7606152485563874,low,23,2,2,False,0,password,0.1782,ALLOW,0
USER_00267,0.5015043249462291,low,20,0,2,True,12,MFA,0.1977,ALLOW,0
USER_00489,0.4130896449485683,low,2,2,4,False,0,password,0.2376,ALLOW,0
USER_00029,0.4564358235440867,medium,19,4,1,False,34,MFA,0.3685,DENY,1
USER_00495,0.8888477560520514,high,19,2,1,False,2,MFA,0.3158,ALLOW,0
USER_00247,0.7770008159647463,high,0,2,3,False,10,biometric,0.3009,ALLOW,0
USER_00316,0.7908517871840217,low,6,4,1,True,3,MFA,0.1352,ALLOW,0
USER_00451,0.768973776114095,low,8,0,5,True,5,password,0.1389,ALLOW,0
USER_00449,0.5802542175196032,low,18,3,3,False,4,MFA,0.1836,ALLOW,0
USER_00244,0.7227823754858377,high,20,1,5,True,61,password,0.3805,DENY,1
USER_00061,0.9607193678110894,medium,0,1,5,True,28,MFA,0.1965,ALLOW,0
USER_00147,0.37583666529211657,low,22,2,3,True,0,MFA,0.2817,DENY,1
USER_00174,0.679855354404994,low,19,1,4,True,29,MFA,0.1748,ALLOW,0
USER_00433,0.463027267244335,medium,3,3,5,False,2,biometric,0.3221,ALLOW,0
USER_00278,0.8838889709607773,high,12,0,4,False,13,biometric,0.2478,ALLOW,0
USER_00334,0.5465774819729109,high,10,3,1,True,14,biometric,0.4338,DENY,1
USER_00369,0.9246877557933741,medium,5,1,2,False,12,password,0.1431,ALLOW,0
USER_00441,0.8451739646238328,low,2,1,1,False,4,MFA,0.1632,ALLOW,0
USER_00379,0.8327102218857588,high,21,1,4,False,13,password,0.2778,DENY,1
USER_00142,0.7911419569056309,low,22,1,5,False,0,MFA,0.1326,ALLOW,0
USER_00044,0.8172599443043673,medium,0,0,5,False,7,password,0.1658,ALLOW,0
USER_00144,0.6690950918236233,low,4,2,4,True,8,password,0.1693,ALLOW,0
USER_00353,0.5739772043301392,medium,15,2,2,False,15,MFA,0.291,ALLOW,0
USER_00333,0.8755697558238021,medium,18,3,1,True,6,MFA,0.1874,ALLOW,0
USER_00486,0.9643804345847053,low,10,2,5,True,4,password,0.1567,ALLOW,0
USER_00497,0.5056084248936685,medium,22,3,4,False,51,password,0.313,DENY,1
USER_00396,0.7631765420846199,medium,3,4,2,True,9,MFA,0.2922,ALLOW,0
USER_00055,0.5259715698049354,medium,6,1,1,False,6,password,0.3251,ALLOW,0
USER_00307,0.9221819332840582,low,0,4,5,False,12,MFA,0.1145,ALLOW,0
USER_00358,0.5429875193710734,medium,15,4,4,True,2,password,0.3383,DENY,1
USER_00423,0.8761128892303253,high,6,0,4,True,42,MFA,0.2836,ALLOW,0
USER_00417,0.4425771867972379,low,4,1,5,False,30,password,0.2501,ALLOW,0
USER_00161,0.9044858588874486,low,19,0,1,True,19,password,0.0805,ALLOW,0
USER_00285,0.5426436256627376,high,14,1,1,True,2,MFA,0.3544,DENY,1
USER_00325,0.7663407002401529,low,9,3,5,True,36,MFA,0.1628,ALLOW,0
USER_00198,0.5520078038897955,high,23,0,4,True,97,password,0.3903,DENY,1
USER_00159,0.9350253481212194,medium,17,2,1,False,1,biometric,0.1521,ALLOW,0
USER_00080,0.4032507451746852,medium,14,1,3,False,17,MFA,0.3457,ALLOW,0
USER_00031,0.4771656219122059,medium,3,2,4,False,11,biometric,0.3038,ALLOW,0
USER_00473,0.9340351668514019,medium,11,1,1,True,12,password,0.1923,ALLOW,0
USER_00112,0.729137754203476,low,1,1,5,False,5,MFA,0.1247,ALLOW,0
USER_00046,0.5305191589085431,medium,22,1,2,False,51,MFA,0.2869,ALLOW,0
USER_00353,0.558576872700996,medium,8,2,1,True,19,MFA,0.3026,ALLOW,0
USER_00205,0.5809908902134048,medium,11,2,2,False,6,MFA,0.2765,ALLOW,0
USER_00052,0.9172817801095928,low,12,2,5,True,13,biometric,0.1207,ALLOW,0
USER_00138,0.8974959205179835,low,16,4,1,False,12,MFA,0.1243,ALLOW,0
USER_00472,0.9930402131857166,medium,22,0,3,True,1,password,0.1635,ALLOW,0
USER_00074,0.9712267143161707,high,13,1,2,True,15,MFA,0.3053,ALLOW,0
USER_00041,0.5226788026997332,low,19,2,2,False,12,MFA,0.194,ALLOW,0
USER_00479,0.7913088927180002,medium,16,2,4,False,35,MFA,0.2674,ALLOW,0
USER_00077,0.8280125537806159,medium,19,0,5,True,15,MFA,0.1762,ALLOW,0
USER_00387,0.5906897272994192,medium,1,1,3,True,3,MFA,0.3049,ALLOW,0
USER_00187,0.7228920157731027,low,21,2,2,False,2,MFA,0.1865,ALLOW,0
USER_00370,0.5401631996808637,medium,22,1,4,True,14,MFA,0.297,ALLOW,0
USER_00052,0.751767157925343,medium,10,2,1,False,2,password,0.2717,ALLOW,0
USER_00418,0.9769338475394316,medium,21,0,3,True,25,password,0.2024,ALLOW,0
USER_00433,0.893628414042744,low,17,1,3,True,11,password,0.09,ALLOW,0
USER_00412,0.6759737812348161,low,19,0,1,False,5,MFA,0.1666,ALLOW,0
USER_00467,0.8190191966126305,medium,22,3,1,True,16,MFA,0.2333,ALLOW,0
USER_00087,0.8823842759915183,high,8,1,3,False,22,MFA,0.287,ALLOW,0
USER_00109,0.6274819368524038,medium,8,2,1,True,5,MFA,0.2777,ALLOW,0
USER_00480,0.7464829113197664,low,20,1,1,True,38,MFA,0.1618,ALLOW,0
USER_00397,0.8254333267851681,medium,6,1,1,True,19,MFA,0.2486,ALLOW,0
USER_00225,0.6174833171224109,high,13,1,2,True,4,MFA,0.3421,DENY,1
USER_00482,0.7443899094484624,high,17,3,4,True,18,password,0.3888,DENY,1
USER_00481,0.6528639121569481,low,3,0,4,True,0,password,0.1513,ALLOW,0
USER_00248,0.7424260104638111,medium,23,2,2,False,4,MFA,0.2282,ALLOW,0
USER_00069,0.6764168432851325,low,19,1,4,True,15,biometric,0.1778,ALLOW,0
USER_00120,0.5957682805486771,medium,14,2,1,True,2,password,0.2734,DENY,1
USER_00067,0.6298754086487276,low,14,0,3,True,27,MFA,0.2274,ALLOW,0
USER_00061,0.9157487354245597,high,10,0,5,True,16,password,0.2446,ALLOW,0
USER_00444,0.8356838312208322,medium,2,2,5,False,0,MFA,0.1754,ALLOW,0
USER_00327,0.7901980241292462,low,21,1,5,True,15,biometric,0.143,ALLOW,0
USER_00408,0.9187036443552712,low,13,0,2,False,3,password,0.137,ALLOW,0
USER_00191,0.3724571188199942,low,4,0,4,False,3,MFA,0.274,ALLOW,0
USER_00470,0.5510831663816319,low,18,2,2,True,12,MFA,0.2208,ALLOW,0
USER_00493,0.8486726152553397,medium,19,3,3,False,1,password,0.2715,ALLOW,0
USER_00189,0.8498085900643408,low,0,2,3,True,2,password,0.1105,ALLOW,0
USER_00151,0.6717403200322958,low,21,3,2,True,87,MFA,0.2038,ALLOW,0
USER_00286,0.7744440506738351,high,0,0,5,True,5,MFA,0.2806,ALLOW,0
USER_00444,0.6123106312147234,medium,0,1,1,False,58,password,0.3353,DENY,1
USER_00402,0.8087871639703684,low,16,0,2,True,3,MFA,0.1249,ALLOW,0
USER_00096,0.9326937246624142,low,13,4,3,True,1,MFA,0.0976,ALLOW,0
USER_00312,0.8732888681283226,medium,13,0,3,True,9,MFA,0.2035,ALLOW,0
USER_00309,0.6895486868443054,high,10,2,5,True,8,password,0.3933,DENY,1
USER_00263,0.7031156748521246,high,4,2,1,True,15,biometric,0.3731,ALLOW,0
USER_00097,0.6706242290643364,low,13,3,3,True,12,MFA,0.2327,ALLOW,0
USER_00453,0.7683791088942445,medium,21,0,2,False,34,biometric,0.1905,ALLOW,0
USER_00113,0.37715591315745406,low,0,2,5,True,23,MFA,0.2991,DENY,1
USER_00476,0.74440770312493,medium,0,0,2,True,25,MFA,0.204,ALLOW,0
USER_00125,0.8390151197388934,low,1,0,3,True,17,biometric,0.1056,ALLOW,0
USER_00456,0.6650527096300832,medium,8,1,1,False,26,password,0.2758,DENY,1
USER_00463,0.7058500004873401,high,13,0,1,True,12,MFA,0.37,ALLOW,0
USER_00436,0.8340525652017866,high,4,0,3,False,10,MFA,0.2638,ALLOW,0
USER_00132,0.7793006411920851,low,19,1,1,False,3,password,0.1854,ALLOW,0
USER_00418,0.6987664729412544,medium,6,1,3,True,4,password,0.2394,ALLOW,0
USER_00453,0.8774302257395057,medium,23,3,4,True,18,MFA,0.2055,ALLOW,0
USER_00417,0.4335160436142212,medium,2,0,3,True,3,MFA,0.2799,ALLOW,0
USER_00121,0.7988964854700449,medium,1,1,2,False,14,password,0.225,ALLOW,0
USER_00197,0.7668026096052546,medium,19,2,5,False,2,password,0.2176,ALLOW,0
USER_00294,0.5127275911812195,medium,21,3,1,True,23,password,0.2864,DENY,1
USER_00482,0.7094207318395669,medium,6,2,4,False,11,biometric,0.3012,ALLOW,0
USER_00122,0.6475503914153579,low,12,1,1,False,3,MFA,0.1637,ALLOW,0
USER_00282,0.8088547388790005,medium,8,1,5,False,7,MFA,0.2229,ALLOW,0
USER_00385,0.6515872389940578,high,8,0,1,True,32,password,0.3415,DENY,1
USER_00260,0.470327809254679,medium,11,0,3,True,23,MFA,0.3204,ALLOW,0
USER_00039,0.838841874028927,high,7,0,1,True,18,MFA,0.2663,ALLOW,0
USER_00054,0.9301321112633695,medium,16,1,4,True,20,biometric,0.1735,ALLOW,0
USER_00474,0.9745104439006013,low,5,1,1,True,6,password,0.0677,ALLOW,0
USER_00161,0.6361249070404044,low,22,1,5,True,11,MFA,0.2447,ALLOW,0
USER_00289,0.6103266577288874,low,17,2,3,True,8,biometric,0.1953,ALLOW,0
USER_00200,0.6809024531474054,low,19,1,4,False,10,password,0.1506,ALLOW,0
USER_00276,0.9231019855838112,low,4,1,5,True,12,MFA,0.139,ALLOW,0
USER_00016,0.9496657965839288,medium,8,2,1,True,17,MFA,0.2359,ALLOW,0
USER_00405,0.7251044112358765,high,1,0,4,True,18,biometric,0.3332,ALLOW,0
USER_00173,0.7530802991388963,medium,5,2,5,True,11,MFA,0.2204,ALLOW,0
USER_00248,0.6098849675273977,medium,10,3,3,True,55,MFA,0.2938,ALLOW,0
USER_00383,0.7036047082532296,low,8,0,5,False,3,password,0.1656,ALLOW,0
USER_00218,0.7900457279020705,medium,11,1,2,False,0,biometric,0.2357,ALLOW,0
USER_00087,0.6724519684176239,low,6,0,1,True,0,password,0.1854,ALLOW,0
USER_00082,0.5436819277588274,low,7,1,5,True,17,MFA,0.2135,ALLOW,0
USER_00062,0.7584109721183203,medium,10,2,2,True,1,password,0.2096,ALLOW,0
USER_00287,0.6250501484613179,low,21,3,3,False,9,biometric,0.1888,ALLOW,0
USER_00500,0.8059420698630421,low,17,0,2,True,1,biometric,0.1153,ALLOW,0
USER_00042,0.6859244416745814,medium,1,1,5,True,4,MFA,0.2809,ALLOW,0
USER_00012,0.7732749732248158,medium,22,0,4,True,4,password,0.2014,ALLOW,0
USER_00321,0.7659631822101074,low,8,1,5,False,23,MFA,0.2082,ALLOW,0
USER_00234,0.6789902100415561,medium,1,1,5,True,18,MFA,0.2339,ALLOW,0
USER_00329,0.6183376707634148,high,23,4,5,True,11,MFA,0.4342,DENY,1
USER_00131,0.663125069168176,low,22,0,2,True,1,password,0.1697,ALLOW,0
USER_00115,0.3811088130789081,low,23,2,4,False,21,password,0.2501,ALLOW,0
USER_00218,0.8450354739353004,low,3,0,1,True,13,biometric,0.1116,ALLOW,0
USER_00137,0.9784204023525872,high,2,3,5,False,23,MFA,0.3169,ALLOW,0
USER_00106,0.7287842123919932,low,5,0,4,True,3,biometric,0.109,ALLOW,0
USER_00179,0.7369111932063814,low,15,0,4,False,1,password,0.1781,ALLOW,0
USER_00016,0.6513959194989433,medium,11,3,5,False,4,MFA,0.2939,ALLOW,0
USER_00472,0.7823721906885649,low,0,2,2,True,6,biometric,0.1684,ALLOW,0
USER_00242,0.7517370481881029,medium,13,6,2,True,10,password,0.2436,ALLOW,0
USER_00334,0.5910727887134708,medium,15,1,3,True,25,password,0.2889,DENY,1
USER_00381,0.5303380534209086,medium,16,2,3,True,10,MFA,0.3526,DENY,1
USER_00387,0.9836514015015028,medium,3,1,3,False,6,MFA,0.1787,ALLOW,0
USER_00226,0.9248453573394078,low,1,2,1,False,2,password,0.0694,ALLOW,0
USER_00481,0.7723669209891686,low,7,1,5,True,4,MFA,0.1153,ALLOW,0
USER_00242,0.9773747419943772,low,9,0,4,True,8,password,0.0472,ALLOW,0
USER_00408,0.630232572477537,high,16,0,1,False,10,biometric,0.3397,ALLOW,0
USER_00457,0.8703818654506932,medium,9,2,1,False,11,MFA,0.1914,ALLOW,0
USER_00141,0.525025161017743,low,3,1,5,True,3,MFA,0.2327,ALLOW,0
USER_00386,0.8002052853991567,medium,10,1,1,False,0,MFA,0.1782,ALLOW,0
USER_00199,0.8414675858994208,medium,19,1,3,False,26,password,0.1839,ALLOW,0
USER_00112,0.6453327408948704,low,17,0,4,True,10,MFA,0.1625,ALLOW,0
USER_00127,0.5881452061795392,low,16,2,5,False,49,biometric,0.2152,ALLOW,0
USER_00021,0.7275995583540498,low,11,2,5,True,50,password,0.2457,ALLOW,0
USER_00147,0.6451122424809955,high,19,2,3,False,5,MFA,0.3688,ALLOW,0
USER_00089,0.41072425196733753,medium,18,3,1,True,12,password,0.3655,DENY,1
USER_00303,0.3568538262000212,medium,4,0,5,True,18,MFA,0.3781,ALLOW,0
USER_00406,0.7326142307030358,high,9,1,3,True,7,password,0.3875,DENY,1
USER_00203,0.7401216275646335,medium,1,1,4,True,27,MFA,0.2514,ALLOW,0
USER_00417,0.7685153560260106,low,19,0,4,True,31,MFA,0.2071,ALLOW,0
USER_00416,0.8931681409069375,medium,8,1,4,True,50,MFA,0.1643,ALLOW,0
USER_00448,0.4231394140478358,medium,6,0,1,True,8,password,0.3314,DENY,1
USER_00085,0.8270262206311638,low,23,5,2,True,3,MFA,0.1637,ALLOW,0
USER_00167,0.8910950414002871,low,15,2,3,False,2,MFA,0.1082,ALLOW,0
